iter	Passed	Remaining
1676	12426	61675
1677	12433	61663
1678	12439	61651
1679	12446	61639
1680	12452	61625
1681	12459	61614
1682	12465	61602
1683	12473	61595
1684	12479	61584
1685	12485	61569
1686	12493	61562
1687	12499	61551
1688	12506	61542
1689	12513	61531
1690	12519	61517
1691	12526	61508
1692	12532	61494
1693	12539	61482
1694	12545	61469
1695	12551	61454
1696	12558	61445
1697	12564	61430
1698	12571	61421
1699	12577	61405
1700	12582	61390
1701	12589	61379
1702	12595	61366
1703	12602	61355
1704	12609	61348
1705	12616	61338
1706	12624	61331
1707	12630	61318
1708	12636	61305
1709	12643	61293
1710	12649	61282
1711	12657	61275
1712	12663	61264
1713	12670	61251
1714	12676	61238
1715	12683	61227
1716	12689	61215
1717	12695	61203
1718	12702	61194
1719	12709	61180
1720	12715	61169
1721	12722	61157
1722	12727	61141
1723	12734	61130
1724	12740	61119
1725	12746	61104
1726	12753	61094
1727	12759	61081
1728	12766	61070
1729	12772	61056
1730	12778	61043
1731	12785	61034
1732	12791	61020
1733	12798	61012
1734	12805	60999
1735	12810	60984
1736	12817	60974
1737	12824	60963
1738	12831	60957
1739	12839	60949
1740	12845	60936
1741	12852	60926
1742	12858	60915
1743	12866	60907
1744	12873	60898
1745	12880	60891
1746	12887	60879
1747	12894	60871
1748	12902	60866
1749	12908	60854
1750	12916	60851
1751	12922	60838
1752	12930	60832
1753	12937	60821
1754	12943	60810
1755	12950	60801
1756	12957	60790
1757	12965	60787
1758	12971	60772
1759	12979	60769
1760	12986	60757
1761	12993	60751
1762	13000	60741
1763	13007	60733
1764	13015	60727
1765	13022	60715
1766	13030	60712
1767	13036	60699
1768	13044	60694
1769	13051	60684
1770	13057	60674
1771	13064	60660
1772	13070	60649
1773	13078	60644
1774	13084	60631
1775	13091	60622
1776	13097	60610
1777	13104	60599
1778	13111	60591
1779	13117	60578
1780	13125	60573
1781	13132	60561
1782	13138	60551
1783	13145	60538
1784	13151	60527
1785	13158	60515
1786	13164	60503
1787	13171	60495
1788	13177	60482
1789	13183	60469
1790	13191	60463
1791	13198	60453
1792	13205	60444
1793	13211	60432
1794	13217	60418
1795	13224	60410
1796	13231	60397
1797	13239	60394
1798	13246	60384
1799	13253	60376
1800	13260	60368
1801	13267	60358
1802	13273	60345
1803	13279	60331
1804	13286	60321
1805	13292	60308
1806	13298	60297
1807	13305	60287
1808	13311	60273
1809	13318	60263
1810	13324	60251
1811	13330	60239
1812	13337	60227
1813	13344	60217
1814	13350	60204
1815	13356	60193
1816	13363	60182
1817	13369	60171
1818	13376	60161
1819	13383	60153
1820	13390	60141
1821	13396	60128
1822	13403	60119
1823	13409	60106
1824	13416	60099
1825	13423	60088
1826	13429	60078
1827	13436	60065
1828	13442	60052
1829	13448	60042
1830	13454	60029
1831	13461	60019
1832	13467	60005
1833	13473	59993
1834	13480	59984
1835	13486	59969
1836	13492	59958
1837	13500	59950
1838	13506	59938
1839	13513	59928
1840	13519	59918
1841	13526	59907
1842	13532	59895
1843	13539	59883
1844	13545	59872
1845	13552	59863
1846	13560	59858
1847	13567	59848
1848	13573	59835
1849	13580	59826
1850	13586	59812
1851	13592	59801
1852	13598	59789
1853	13604	59775
1854	13612	59769
1855	13619	59759
1856	13625	59750
1857	13631	59735
1858	13637	59721
1859	13644	59710
1860	13650	59699
1861	13656	59686
1862	13662	59675
1863	13669	59663
1864	13676	59655
1865	13682	59642
1866	13688	59629
1867	13695	59620
1868	13701	59607
1869	13709	59602
1870	13716	59592
1871	13724	59589
1872	13731	59579
1873	13739	59575
1874	13745	59565
1875	13753	59559
1876	13760	59550
1877	13767	59541
1878	13774	59534
1879	13781	59526
1880	13788	59515
1881	13794	59503
1882	13800	59490
1883	13807	59480
1884	13813	59468
1885	13820	59457
1886	13826	59444
1887	13832	59431
1888	13838	59421
1889	13844	59407
1890	13852	59400
1891	13858	59388
1892	13864	59376
1893	13872	59372
1894	13878	59360
1895	13886	59352
1896	13892	59342
1897	13899	59333
1898	13906	59322
1899	13913	59313
1900	13920	59307
1901	13927	59299
1902	13936	59296
1903	13942	59286
1904	13950	59282
1905	13957	59271
1906	13965	59266
1907	13972	59260
1908	13979	59249
1909	13985	59235
1910	13992	59227
1911	13999	59219
1912	14006	59209
1913	14012	59199
1914	14020	59192
1915	14027	59185
1916	14035	59179
1917	14041	59168
1918	14049	59162
1919	14055	59151
1920	14063	59143
1921	14069	59132
1922	14076	59123
1923	14084	59118
1924	14090	59107
1925	14098	59101
1926	14104	59090
1927	14111	59080
1928	14117	59069
1929	14123	59056
1930	14130	59046
1931	14136	59033
1932	14143	59023
1933	14149	59011
1934	14155	58999
1935	14162	58990
1936	14168	58978
1937	14174	58967
1938	14181	58958
1939	14188	58947
1940	14195	58938
1941	14201	58927
1942	14208	58917
1943	14215	58910
1944	14222	58902
1945	14230	58896
1946	14236	58882
1947	14243	58874
1948	14249	58862
1949	14256	58852
1950	14263	58843
1951	14269	58830
1952	14275	58821
1953	14282	58809
1954	14288	58799
1955	14295	58789
1956	14301	58778
1957	14309	58771
1958	14314	58756
1959	14321	58746
1960	14327	58736
1961	14333	58723
1962	14340	58714
1963	14347	58703
1964	14352	58688
1965	14359	58680
1966	14365	58668
1967	14371	58656
1968	14378	58645
1969	14384	58632
1970	14390	58621
1971	14397	58613
1972	14404	58604
1973	14410	58591
1974	14416	58580
1975	14424	58572
1976	14430	58559
1977	14436	58550
1978	14443	58539
1979	14449	58526
1980	14456	58518
1981	14462	58506
1982	14469	58497
1983	14475	58486
1984	14482	58475
1985	14489	58470
1986	14497	58465
1987	14506	58462
1988	14512	58453
1989	14520	58448
1990	14527	58439
1991	14535	58432
1992	14540	58418
1993	14546	58406
1994	14553	58398
1995	14560	58386
1996	14566	58374
1997	14572	58364
1998	14578	58352
1999	14585	58341
2000	14591	58330
2001	14598	58320
2002	14604	58307
2003	14610	58297
2004	14618	58289
2005	14624	58278
2006	14630	58268
2007	14637	58256
2008	14642	58243
2009	14650	58236
2010	14656	58226
2011	14663	58218
2012	14671	58210
2013	14677	58198
2014	14684	58189
2015	14691	58182
2016	14698	58176
2017	14705	58164
2018	14712	58155
2019	14718	58146
2020	14724	58133
2021	14731	58125
2022	14737	58113
2023	14744	58102
2024	14750	58092
2025	14757	58081
2026	14763	58071
2027	14769	58059
2028	14776	58049
2029	14782	58036
2030	14788	58026
2031	14795	58015
2032	14801	58003
2033	14809	57998
2034	14815	57987
2035	14821	57975
2036	14828	57966
2037	14834	57955
2038	14841	57948
2039	14848	57939
2040	14855	57929
2041	14862	57923
2042	14869	57911
2043	14874	57898
2044	14880	57885
2045	14887	57874
2046	14893	57865
2047	14899	57851
2048	14906	57842
2049	14912	57830
2050	14918	57819
2051	14926	57813
2052	14932	57801
2053	14939	57793
2054	14945	57783
2055	14952	57772
2056	14959	57764
2057	14965	57753
2058	14972	57743
2059	14978	57732
2060	14985	57724
2061	14992	57716
2062	14999	57706
2063	15005	57696
2064	15012	57686
2065	15019	57677
2066	15025	57668
2067	15032	57657
2068	15039	57649
2069	15045	57638
2070	15052	57628
2071	15058	57618
2072	15064	57606
2073	15071	57595
2074	15078	57588
2075	15084	57576
2076	15090	57565
2077	15096	57553
2078	15103	57543
2079	15109	57531
2080	15115	57520
2081	15122	57510
2082	15128	57499
2083	15135	57492
2084	15141	57479
2085	15147	57467
2086	15154	57459
2087	15160	57446
2088	15167	57440
2089	15174	57429
2090	15181	57422
2091	15188	57415
2092	15195	57407
2093	15204	57405
2094	15211	57395
2095	15218	57388
2096	15224	57377
2097	15231	57368
2098	15237	57356
2099	15244	57346
2100	15251	57338
2101	15257	57327
2102	15263	57317
2103	15269	57305
2104	15275	57293
2105	15283	57286
2106	15288	57273
2107	15295	57263
2108	15301	57253
2109	15307	57240
2110	15314	57230
2111	15320	57219
2112	15326	57208
2113	15333	57201
2114	15340	57190
2115	15346	57180
2116	15353	57169
2117	15359	57158
2118	15365	57147
2119	15372	57139
2120	15379	57130
2121	15386	57121
2122	15392	57112
2123	15399	57102
2124	15405	57090
2125	15412	57082
2126	15418	57072
2127	15425	57061
2128	15432	57053
2129	15438	57043
2130	15445	57033
2131	15451	57022
2132	15457	57010
2133	15463	56998
2134	15469	56986
2135	15476	56977
2136	15482	56966
2137	15488	56955
2138	15495	56947
2139	15501	56935
2140	15507	56925
2141	15514	56915
2142	15520	56904
2143	15527	56896
2144	15534	56886
2145	15541	56877
2146	15548	56869
2147	15555	56862
2148	15561	56852
2149	15567	56841
2150	15574	56832
2151	15580	56820
2152	15587	56810
2153	15593	56798
2154	15599	56786
2155	15606	56779
2156	15612	56769
2157	15619	56759
2158	15626	56751
2159	15632	56740
2160	15639	56731
2161	15645	56721
2162	15652	56711
2163	15658	56699
2164	15665	56690
2165	15672	56684
2166	15679	56676
2167	15686	56668
2168	15693	56659
2169	15699	56649
2170	15706	56638
2171	15712	56627
2172	15719	56621
2173	15725	56609
2174	15731	56598
2175	15739	56591
2176	15744	56579
2177	15751	56569
2178	15758	56560
2179	15767	56561
2180	15774	56552
2181	15780	56542
2182	15787	56534
2183	15794	56524
2184	15801	56518
2185	15808	56507
2186	15814	56497
2187	15821	56488
2188	15827	56477
2189	15834	56468
2190	15840	56457
2191	15846	56446
2192	15852	56435
2193	15859	56424
2194	15865	56414
2195	15871	56403
2196	15878	56393
2197	15884	56384
2198	15890	56372
2199	15898	56366
2200	15904	56357
2201	15912	56351
2202	15923	56356
2203	15930	56348
2204	15936	56338
2205	15943	56329
2206	15950	56321
2207	15957	56312
2208	15964	56304
2209	15970	56294
2210	15977	56285
2211	15983	56276
2212	15990	56266
2213	15997	56258
2214	16003	56246
2215	16010	56237
2216	16016	56227
2217	16022	56216
2218	16029	56207
2219	16035	56196
2220	16042	56187
2221	16049	56179
2222	16055	56169
2223	16062	56162
2224	16069	56151
2225	16076	56143
2226	16082	56134
2227	16090	56127
2228	16096	56117
2229	16102	56107
2230	16109	56099
2231	16116	56088
2232	16122	56079
2233	16130	56072
2234	16136	56063
2235	16143	56053
2236	16149	56044
2237	16157	56037
2238	16164	56029
2239	16171	56021
2240	16178	56015
2241	16185	56006
2242	16193	56002
2243	16200	55995
2244	16208	55989
2245	16214	55979
2246	16222	55973
2247	16229	55964
2248	16236	55956
2249	16242	55947
2250	16249	55938
2251	16256	55931
2252	16263	55923
2253	16270	55915
2254	16277	55906
2255	16284	55898
2256	16290	55888
2257	16296	55876
2258	16304	55870
2259	16310	55859
2260	16316	55849
2261	16323	55841
2262	16329	55830
2263	16336	55822
2264	16343	55814
2265	16350	55804
2266	16356	55793
2267	16362	55783
2268	16369	55773
2269	16375	55763
2270	16382	55755
2271	16389	55745
2272	16395	55735
2273	16402	55727
2274	16408	55715
2275	16414	55705
2276	16421	55698
2277	16427	55686
2278	16434	55677
2279	16440	55668
2280	16447	55660
2281	16454	55650
2282	16460	55640
2283	16466	55629
2284	16472	55618
2285	16479	55610
2286	16486	55601
2287	16493	55591
2288	16500	55585
2289	16506	55574
2290	16513	55565
2291	16519	55555
2292	16525	55544
2293	16532	55537
2294	16539	55528
2295	16546	55519
2296	16552	55508
2297	16558	55499
2298	16565	55489
2299	16571	55478
2300	16579	55472
2301	16585	55461
2302	16591	55451
2303	16598	55443
2304	16604	55433
2305	16612	55426
2306	16618	55417
2307	16625	55408
2308	16632	55401
2309	16638	55390
2310	16645	55382
2311	16651	55369
2312	16658	55362
2313	16665	55354
2314	16672	55348
2315	16679	55338
2316	16685	55328
2317	16692	55320
2318	16698	55308
2319	16705	55300
2320	16711	55291
2321	16718	55281
2322	16725	55274
2323	16731	55264
2324	16738	55254
2325	16744	55244
2326	16751	55235
2327	16758	55227
2328	16764	55216
2329	16771	55209
2330	16777	55198
2331	16784	55190
2332	16791	55182
2333	16807	55202
2334	16819	55213
2335	16828	55212
2336	16837	55209
2337	16845	55205
2338	16852	55198
2339	16859	55188
2340	16866	55181
2341	16872	55171
2342	16879	55161
2343	16886	55154
2344	16893	55146
2345	16900	55138
2346	16907	55132
2347	16914	55123
2348	16921	55115
2349	16928	55108
2350	16936	55104
2351	16943	55094
2352	16950	55086
2353	16957	55078
2354	16964	55070
2355	16970	55059
2356	16977	55051
2357	16983	55043
2358	16990	55034
2359	16996	55022
2360	17003	55014
2361	17009	55003
2362	17015	54991
2363	17022	54984
2364	17029	54975
2365	17035	54966
2366	17042	54956
2367	17049	54949
2368	17054	54936
2369	17061	54927
2370	17067	54916
2371	17073	54905
2372	17080	54896
2373	17086	54885
2374	17092	54874
2375	17099	54867
2376	17104	54854
2377	17111	54846
2378	17117	54836
2379	17124	54826
2380	17131	54818
2381	17137	54807
2382	17143	54797
2383	17150	54788
2384	17156	54779
2385	17163	54772
2386	17170	54762
2387	17177	54753
2388	17183	54743
2389	17190	54734
2390	17196	54726
2391	17203	54716
2392	17209	54707
2393	17216	54698
2394	17222	54688
2395	17230	54682
2396	17237	54673
2397	17244	54666
2398	17250	54656
2399	17256	54647
2400	17262	54635
2401	17268	54623
2402	17276	54618
2403	17282	54609
2404	17290	54601
2405	17296	54592
2406	17302	54581
2407	17308	54571
2408	17315	54562
2409	17322	54553
2410	17328	54544
2411	17335	54536
2412	17342	54527
2413	17348	54516
2414	17355	54508
2415	17361	54498
2416	17366	54486
2417	17374	54480
2418	17380	54469
2419	17387	54460
2420	17393	54451
2421	17400	54442
2422	17407	54435
2423	17414	54427
2424	17421	54420
2425	17427	54409
2426	17434	54401
2427	17440	54390
2428	17446	54379
2429	17453	54371
2430	17460	54363
2431	17466	54354
2432	17473	54345
2433	17480	54336
2434	17486	54327
2435	17492	54317
2436	17499	54307
2437	17505	54297
2438	17511	54286
2439	17518	54279
2440	17524	54268
2441	17531	54258
2442	17537	54249
2443	17543	54238
2444	17550	54230
2445	17556	54220
2446	17563	54210
2447	17569	54200
2448	17575	54189
2449	17581	54180
2450	17588	54171
2451	17594	54161
2452	17602	54155
2453	17608	54146
2454	17615	54139
2455	17621	54128
2456	17628	54120
2457	17635	54112
2458	17641	54101
2459	17648	54094
2460	17654	54083
2461	17661	54074
2462	17667	54064
2463	17673	54053
2464	17679	54044
2465	17686	54034
2466	17692	54025
2467	17699	54016
2468	17706	54007
2469	17713	53999
2470	17719	53989
2471	17725	53979
2472	17732	53971
2473	17738	53961
2474	17745	53954
2475	17752	53944
2476	17758	53935
2477	17765	53926
2478	17771	53915
2479	17778	53908
2480	17785	53901
2481	17792	53892
2482	17798	53882
2483	17804	53872
2484	17811	53863
2485	17817	53853
2486	17823	53842
2487	17829	53832
2488	17835	53821
2489	17842	53815
2490	17849	53806
2491	17855	53796
2492	17862	53789
2493	17869	53779
2494	17876	53773
2495	17883	53764
2496	17889	53754
2497	17896	53747
2498	17902	53737
2499	17910	53730
2500	17916	53720
2501	17923	53712
2502	17929	53703
2503	17936	53695
2504	17943	53685
2505	17949	53676
2506	17957	53671
2507	17964	53664
2508	17971	53655
2509	17977	53647
2510	17984	53639
2511	17990	53628
2512	17997	53618
2513	18003	53609
2514	18009	53598
2515	18016	53591
2516	18023	53582
2517	18029	53572
2518	18036	53563
2519	18042	53554
2520	18048	53543
2521	18055	53535
2522	18061	53524
2523	18067	53516
2524	18074	53508
2525	18081	53500
2526	18088	53491
2527	18094	53482
2528	18102	53476
2529	18108	53466
2530	18115	53458
2531	18121	53448
2532	18127	53437
2533	18135	53432
2534	18141	53421
2535	18148	53414
2536	18154	53405
2537	18160	53394
2538	18167	53387
2539	18174	53377
2540	18180	53367
2541	18186	53356
2542	18192	53346
2543	18199	53339
2544	18205	53329
2545	18212	53321
2546	18218	53311
2547	18225	53301
2548	18231	53293
2549	18237	53282
2550	18244	53274
2551	18250	53264
2552	18256	53254
2553	18263	53246
2554	18270	53238
2555	18277	53229
2556	18283	53220
2557	18290	53212
2558	18297	53206
2559	18304	53197
2560	18311	53188
2561	18317	53179
2562	18325	53174
2563	18331	53164
2564	18337	53154
2565	18344	53146
2566	18350	53135
2567	18356	53125
2568	18363	53117
2569	18369	53107
2570	18376	53098
2571	18382	53088
2572	18388	53077
2573	18394	53068
2574	18400	53057
2575	18407	53049
2576	18413	53038
2577	18418	53027
2578	18425	53019
2579	18432	53010
2580	18438	53000
2581	18444	52990
2582	18449	52978
2583	18456	52969
2584	18462	52960
2585	18469	52951
2586	18476	52943
2587	18482	52933
2588	18489	52925
2589	18495	52914
2590	18502	52906
2591	18509	52900
2592	18514	52887
2593	18522	52881
2594	18529	52874
2595	18535	52865
2596	18542	52856
2597	18548	52847
2598	18555	52838
2599	18561	52828
2600	18567	52817
2601	18573	52808
2602	18580	52801
2603	18588	52795
2604	18594	52785
2605	18601	52777
2606	18606	52766
2607	18613	52756
2608	18619	52747
2609	18626	52738
2610	18632	52729
2611	18638	52719
2612	18644	52709
2613	18651	52701
2614	18657	52691
2615	18663	52681
2616	18670	52672
2617	18676	52662
2618	18683	52655
2619	18691	52650
2620	18699	52644
2621	18705	52633
2622	18711	52624
2623	18718	52616
2624	18724	52607
2625	18731	52598
2626	18737	52590
2627	18744	52580
2628	18751	52573
2629	18757	52563
2630	18763	52554
2631	18769	52543
2632	18775	52533
2633	18782	52525
2634	18788	52515
2635	18794	52505
2636	18801	52496
2637	18807	52487
2638	18814	52480
2639	18821	52471
2640	18828	52464
2641	18835	52456
2642	18841	52447
2643	18848	52439
2644	18854	52429
2645	18862	52423
2646	18869	52417
2647	18876	52408
2648	18882	52399
2649	18889	52391
2650	18896	52383
2651	18902	52373
2652	18909	52366
2653	18915	52355
2654	18921	52346
2655	18928	52339
2656	18934	52329
2657	18941	52321
2658	18948	52312
2659	18954	52302
2660	18960	52293
2661	18967	52285
2662	18973	52275
2663	18979	52266
2664	18986	52257
2665	18993	52249
2666	18999	52239
2667	19006	52231
2668	19012	52222
2669	19018	52212
2670	19026	52206
2671	19032	52195
2672	19038	52186
2673	19045	52178
2674	19051	52169
2675	19058	52162
2676	19065	52154
2677	19072	52148
2678	19078	52137
2679	19085	52129
2680	19092	52121
2681	19098	52111
2682	19105	52103
2683	19111	52093
2684	19118	52086
2685	19125	52079
2686	19132	52071
2687	19140	52066
2688	19148	52061
2689	19156	52057
2690	19164	52052
2691	19172	52047
2692	19179	52040
2693	19187	52036
2694	19195	52030
2695	19203	52025
2696	19210	52019
2697	19218	52015
2698	19225	52007
2699	19232	51999
2700	19240	51993
2701	19246	51984
2702	19254	51980
2703	19262	51974
2704	19270	51969
2705	19277	51961
2706	19285	51956
2707	19291	51946
2708	19297	51937
2709	19303	51927
2710	19310	51918
2711	19317	51911
2712	19323	51901
2713	19330	51893
2714	19336	51884
2715	19343	51875
2716	19350	51868
2717	19356	51859
2718	19363	51851
2719	19369	51841
2720	19376	51833
2721	19382	51824
2722	19389	51816
2723	19396	51808
2724	19402	51798
2725	19408	51789
2726	19416	51784
2727	19422	51775
2728	19429	51768
2729	19436	51758
2730	19442	51749
2731	19449	51740
2732	19455	51731
2733	19461	51721
2734	19467	51711
2735	19474	51702
2736	19480	51694
2737	19486	51684
2738	19493	51676
2739	19499	51665
2740	19505	51657
2741	19513	51650
2742	19518	51640
2743	19525	51631
2744	19531	51622
2745	19538	51613
2746	19544	51604
2747	19551	51596
2748	19558	51588
2749	19564	51578
2750	19570	51569
2751	19577	51560
2752	19583	51551
2753	19590	51544
2754	19596	51535
2755	19603	51526
2756	19610	51518
2757	19616	51508
2758	19622	51499
2759	19628	51490
2760	19634	51480
2761	19641	51472
2762	19648	51464
2763	19655	51455
2764	19661	51446
2765	19667	51437
2766	19674	51428
2767	19680	51419
2768	19687	51411
2769	19693	51401
2770	19699	51391
2771	19706	51383
2772	19712	51373
2773	19718	51364
2774	19725	51357
2775	19731	51347
2776	19738	51339
2777	19745	51333
2778	19751	51323
2779	19758	51314
2780	19764	51305
2781	19770	51296
2782	19777	51287
2783	19785	51282
2784	19793	51277
2785	19799	51267
2786	19806	51260
2787	19813	51252
2788	19819	51244
2789	19826	51237
2790	19834	51230
2791	19841	51225
2792	19848	51217
2793	19856	51212
2794	19862	51202
2795	19869	51195
2796	19875	51184
2797	19882	51176
2798	19889	51169
2799	19895	51159
2800	19903	51154
2801	19909	51145
2802	19917	51139
2803	19924	51132
2804	19931	51125
2805	19938	51118
2806	19945	51111
2807	19952	51103
2808	19959	51096
2809	19967	51091
2810	19973	51081
2811	19980	51074
2812	19986	51065
2813	19993	51055
2814	20000	51048
2815	20006	51039
2816	20013	51032
2817	20019	51023
2818	20026	51013
2819	20032	51005
2820	20039	50997
2821	20046	50989
2822	20052	50981
2823	20059	50973
2824	20067	50966
2825	20073	50957
2826	20080	50951
2827	20086	50940
2828	20093	50933
2829	20101	50928
2830	20109	50924
2831	20116	50917
2832	20123	50910
2833	20130	50902
2834	20138	50895
2835	20145	50890
2836	20153	50884
2837	20160	50877
2838	20166	50868
2839	20174	50862
2840	20180	50853
2841	20187	50844
2842	20194	50838
2843	20201	50830
2844	20208	50824
2845	20215	50816
2846	20222	50808
2847	20229	50799
2848	20235	50792
2849	20243	50785
2850	20250	50778
2851	20257	50771
2852	20264	50763
2853	20271	50756
2854	20278	50748
2855	20284	50738
2856	20292	50734
2857	20298	50724
2858	20305	50718
2859	20312	50709
2860	20317	50698
2861	20325	50692
2862	20331	50684
2863	20339	50677
2864	20345	50669
2865	20353	50662
2866	20359	50654
2867	20366	50647
2868	20385	50668
2869	20391	50660
2870	20398	50651
2871	20405	50644
2872	20412	50635
2873	20418	50628
2874	20425	50619
2875	20431	50610
2876	20438	50602
2877	20445	50594
2878	20452	50587
2879	20458	50578
2880	20465	50571
2881	20472	50563
2882	20479	50555
2883	20486	50549
2884	20493	50540
2885	20500	50532
2886	20507	50525
2887	20514	50518
2888	20520	50510
2889	20527	50501
2890	20534	50494
2891	20541	50486
2892	20548	50479
2893	20554	50471
2894	20563	50467
2895	20570	50461
2896	20578	50455
2897	20586	50450
2898	20595	50447
2899	20603	50443
2900	20612	50441
2901	20620	50435
2902	20628	50430
2903	20636	50424
2904	20644	50421
2905	20652	50415
2906	20660	50411
2907	20668	50404
2908	20674	50396
2909	20681	50390
2910	20689	50383
2911	20696	50377
2912	20703	50368
2913	20710	50361
2914	20716	50352
2915	20723	50345
2916	20730	50338
2917	20737	50330
2918	20745	50324
2919	20751	50316
2920	20759	50310
2921	20765	50301
2922	20772	50292
2923	20779	50285
2924	20786	50277
2925	20793	50271
2926	20800	50262
2927	20807	50256
2928	20814	50248
2929	20820	50239
2930	20827	50230
2931	20833	50222
2932	20840	50215
2933	20847	50207
2934	20854	50199
2935	20860	50190
2936	20867	50183
2937	20875	50176
2938	20881	50167
2939	20888	50160
2940	20894	50151
2941	20900	50140
2942	20907	50133
2943	20913	50125
2944	20920	50117
2945	20927	50109
2946	20934	50102
2947	20941	50094
2948	20947	50084
2949	20954	50077
2950	20960	50067
2951	20966	50057
2952	20973	50050
2953	20979	50041
2954	20986	50034
2955	20992	50025
2956	20999	50015
2957	21005	50008
2958	21012	49999
2959	21019	49992
2960	21026	49983
2961	21033	49976
2962	21039	49968
2963	21046	49959
2964	21054	49955
2965	21060	49946
2966	21068	49941
2967	21074	49932
2968	21083	49927
2969	21089	49919
2970	21096	49911
2971	21103	49904
2972	21110	49897
2973	21117	49890
2974	21124	49882
2975	21132	49877
2976	21140	49871
2977	21151	49874
2978	21158	49867
2979	21166	49862
2980	21174	49855
2981	21181	49849
2982	21188	49842
2983	21198	49841
2984	21206	49837
2985	21215	49834
2986	21223	49829
2987	21231	49823
2988	21239	49818
2989	21249	49819
2990	21259	49818
2991	21267	49812
2992	21273	49804
2993	21280	49797
2994	21286	49787
2995	21294	49780
2996	21300	49772
2997	21308	49766
2998	21315	49758
2999	21321	49750
3000	21329	49744
3001	21335	49734
3002	21342	49728
3003	21349	49720
3004	21356	49713
3005	21363	49705
3006	21369	49697
3007	21377	49692
3008	21385	49685
3009	21393	49681
3010	21400	49674
3011	21408	49669
3012	21416	49663
3013	21424	49657
3014	21431	49650
3015	21439	49645
3016	21445	49637
3017	21452	49629
3018	21460	49624
3019	21467	49616
3020	21474	49610
3021	21482	49604
3022	21490	49599
3023	21497	49592
3024	21505	49586
3025	21512	49579
3026	21519	49573
3027	21526	49565
3028	21533	49557
3029	21541	49551
3030	21548	49544
3031	21556	49539
3032	21562	49530
3033	21570	49526
3034	21578	49519
3035	21585	49513
3036	21592	49505
3037	21599	49498
3038	21607	49493
3039	21614	49486
3040	21622	49480
3041	21628	49471
3042	21637	49467
3043	21643	49459
3044	21652	49456
3045	21659	49447
3046	21665	49439
3047	21672	49431
3048	21679	49425
3049	21686	49416
3050	21692	49407
3051	21699	49399
3052	21705	49390
3053	21712	49383
3054	21719	49374
3055	21725	49366
3056	21733	49359
3057	21739	49350
3058	21747	49345
3059	21753	49337
3060	21760	49328
3061	21767	49321
3062	21774	49314
3063	21782	49310
3064	21789	49302
3065	21796	49294
3066	21803	49286
3067	21809	49277
3068	21816	49269
3069	21822	49260
3070	21829	49252
3071	21835	49243
3072	21841	49234
3073	21848	49226
3074	21854	49217
3075	21861	49210
3076	21868	49201
3077	21875	49193
3078	21881	49185
3079	21887	49176
3080	21894	49167
3081	21900	49158
3082	21907	49151
3083	21914	49143
3084	21920	49134
3085	21927	49126
3086	21934	49119
3087	21941	49111
3088	21947	49102
3089	21953	49093
3090	21959	49083
3091	21967	49077
3092	21974	49071
3093	21981	49063
3094	21988	49057
3095	21995	49049
3096	22002	49041
3097	22009	49035
3098	22016	49026
3099	22023	49020
3100	22029	49010
3101	22036	49003
3102	22043	48994
3103	22048	48985
3104	22056	48979
3105	22063	48971
3106	22070	48965
3107	22078	48959
3108	22085	48951
3109	22091	48941
3110	22097	48932
3111	22104	48924
3112	22110	48916
3113	22117	48909
3114	22123	48899
3115	22130	48890
3116	22137	48884
3117	22143	48875
3118	22149	48865
3119	22156	48858
3120	22162	48849
3121	22170	48842
3122	22176	48834
3123	22183	48826
3124	22189	48817
3125	22196	48808
3126	22202	48800
3127	22209	48792
3128	22216	48785
3129	22222	48776
3130	22228	48767
3131	22235	48759
3132	22241	48750
3133	22248	48743
3134	22255	48734
3135	22261	48725
3136	22268	48717
3137	22274	48708
3138	22282	48703
3139	22288	48694
3140	22296	48689
3141	22303	48680
3142	22308	48670
3143	22315	48663
3144	22321	48654
3145	22329	48646
3146	22335	48639
3147	22342	48630
3148	22349	48623
3149	22355	48613
3150	22361	48604
3151	22367	48595
3152	22374	48587
3153	22381	48580
3154	22388	48573
3155	22395	48565
3156	22402	48558
3157	22409	48551
3158	22415	48542
3159	22422	48533
3160	22429	48527
3161	22435	48518
3162	22441	48509
3163	22448	48500
3164	22454	48491
3165	22461	48484
3166	22467	48474
3167	22473	48466
3168	22480	48458
3169	22487	48450
3170	22494	48442
3171	22500	48433
3172	22507	48427
3173	22514	48419
3174	22520	48410
3175	22528	48404
3176	22534	48395
3177	22540	48386
3178	22547	48378
3179	22553	48370
3180	22560	48361
3181	22566	48353
3182	22573	48345
3183	22579	48336
3184	22585	48327
3185	22592	48320
3186	22598	48310
3187	22605	48303
3188	22611	48293
3189	22617	48284
3190	22628	48285
3191	22635	48276
3192	22641	48268
3193	22647	48259
3194	22654	48251
3195	22661	48243
3196	22667	48235
3197	22674	48226
3198	22680	48218
3199	22688	48212
3200	22694	48204
3201	22702	48198
3202	22709	48190
3203	22715	48181
3204	22722	48174
3205	22728	48166
3206	22736	48159
3207	22743	48152
3208	22750	48144
3209	22756	48136
3210	22763	48128
3211	22770	48121
3212	22776	48112
3213	22783	48105
3214	22790	48098
3215	22798	48092
3216	22804	48082
3217	22810	48073
3218	22816	48065
3219	22823	48056
3220	22829	48047
3221	22836	48040
3222	22842	48030
3223	22848	48022
3224	22855	48014
3225	22860	48003
3226	22867	47996
3227	22874	47988
3228	22882	47982
3229	22887	47972
