iter	Logloss
2927	0.1822614114
2928	0.1822483622
2929	0.182228889
2930	0.1822162733
2931	0.1822079532
2932	0.1821983502
2933	0.1821876818
2934	0.1821745902
2935	0.1821655206
2936	0.1821448633
2937	0.1821334229
2938	0.1821243109
2939	0.182115616
2940	0.1821095117
2941	0.1821038634
2942	0.1820960504
2943	0.182079595
2944	0.1820667132
2945	0.1820563795
2946	0.1820375996
2947	0.182028806
2948	0.1820171246
2949	0.1819994738
2950	0.1819922517
2951	0.1819806789
2952	0.1819643497
2953	0.1819592971
2954	0.1819459444
2955	0.1819297801
2956	0.1819245814
2957	0.1819157691
2958	0.181907118
2959	0.1818969442
2960	0.1818847169
2961	0.1818745356
2962	0.1818646816
2963	0.1818587622
2964	0.1818512278
2965	0.1818320806
2966	0.1818246748
2967	0.1818048406
2968	0.1817891022
2969	0.1817654321
2970	0.1817455329
2971	0.1817369342
2972	0.1817260422
2973	0.1817176946
2974	0.1817117427
2975	0.1816918811
2976	0.1816808704
2977	0.1816725915
2978	0.1816564709
2979	0.1816495197
2980	0.1816303238
2981	0.1816135661
2982	0.1815945788
2983	0.18158625
2984	0.1815673976
2985	0.1815599081
2986	0.1815535115
2987	0.1815504413
2988	0.1815339384
2989	0.1815182786
2990	0.1815061288
2991	0.1814891825
2992	0.1814784941
2993	0.181470881
2994	0.1814662431
2995	0.1814575608
2996	0.1814480765
2997	0.1814289568
2998	0.1814094399
2999	0.1813980245
3000	0.1813877308
3001	0.1813824172
3002	0.1813640632
3003	0.181354755
3004	0.1813473767
3005	0.1813337705
3006	0.1813172738
3007	0.1813053126
3008	0.1812880703
3009	0.181280672
3010	0.1812747501
3011	0.1812624778
3012	0.1812525589
3013	0.1812460799
3014	0.1812346433
3015	0.1812260221
3016	0.1812099065
3017	0.1811986048
3018	0.1811887532
3019	0.1811749534
3020	0.1811634543
3021	0.181140726
3022	0.1811334064
3023	0.1811232326
3024	0.1811173082
3025	0.1811054145
3026	0.1810952757
3027	0.1810768904
3028	0.1810645995
3029	0.1810594545
3030	0.181044122
3031	0.181034604
3032	0.1810286197
3033	0.1810097947
3034	0.1810012523
3035	0.1809948432
3036	0.180986999
3037	0.1809811833
3038	0.1809659657
3039	0.180955943
3040	0.180949143
3041	0.1809224889
3042	0.1809083055
3043	0.1808943108
3044	0.1808887437
3045	0.1808812017
3046	0.1808747465
3047	0.180858642
3048	0.1808405853
3049	0.1808333131
3050	0.180826091
3051	0.1808077744
3052	0.1807978355
3053	0.1807910567
3054	0.1807644925
3055	0.1807509474
3056	0.1807347318
3057	0.1807240984
3058	0.1807064001
3059	0.1806908341
3060	0.1806787804
3061	0.1806629046
3062	0.1806539412
3063	0.1806469351
3064	0.1806347465
3065	0.1806295891
3066	0.1806227229
3067	0.1806025989
3068	0.1805938453
3069	0.1805845884
3070	0.1805796345
3071	0.1805721638
3072	0.1805525844
3073	0.1805450399
3074	0.1805272992
3075	0.1805182022
3076	0.1805070816
3077	0.1804887388
3078	0.1804803487
3079	0.1804715165
3080	0.1804592605
3081	0.1804442315
3082	0.1804343663
3083	0.180423874
3084	0.1804151416
3085	0.1804024797
3086	0.1803934076
3087	0.1803883001
3088	0.1803801311
3089	0.1803737258
3090	0.1803674254
3091	0.1803505291
3092	0.1803447034
3093	0.1803382819
3094	0.1803291198
3095	0.1803217015
3096	0.1803091895
3097	0.1802983862
3098	0.1802878339
3099	0.1802761925
3100	0.1802636517
3101	0.1802347854
3102	0.1802246728
3103	0.1802191307
3104	0.1802037819
3105	0.1801877412
3106	0.1801790476
3107	0.1801647031
3108	0.180157396
3109	0.1801477119
3110	0.1801410767
3111	0.1801339732
3112	0.1801269097
3113	0.1801098709
3114	0.180102926
3115	0.1800954053
3116	0.1800832605
3117	0.1800565489
3118	0.1800408029
3119	0.1800344901
3120	0.1800294775
3121	0.1800138939
3122	0.1800019065
3123	0.179993695
3124	0.1799710866
3125	0.179959053
3126	0.179943081
3127	0.1799360212
3128	0.1799269753
3129	0.1799187189
3130	0.179910074
3131	0.1799002549
3132	0.1798916563
3133	0.1798811215
3134	0.1798752096
3135	0.1798501617
3136	0.1798434966
3137	0.1798281104
3138	0.1798211818
3139	0.1798138247
3140	0.1798076879
3141	0.1797989806
3142	0.179792659
3143	0.1797799546
3144	0.1797680533
3145	0.1797554851
3146	0.179731038
3147	0.1797207081
3148	0.1797145014
3149	0.1796929672
3150	0.1796891813
3151	0.1796809061
3152	0.1796745695
3153	0.1796529291
3154	0.1796382487
3155	0.179618036
3156	0.1796078011
3157	0.1795896319
3158	0.17957348
3159	0.1795600849
3160	0.1795522106
3161	0.1795456817
3162	0.1795396024
3163	0.1795335806
3164	0.1795207038
3165	0.1795045419
3166	0.1794838296
3167	0.1794774094
3168	0.179469324
3169	0.179458221
3170	0.1794351991
3171	0.1794299805
3172	0.1794235239
3173	0.1794141921
3174	0.1794084238
3175	0.1793977129
3176	0.1793893978
3177	0.1793841129
3178	0.1793786444
3179	0.1793580246
3180	0.1793504839
3181	0.1793306822
3182	0.1793249651
3183	0.1793146952
3184	0.1793092392
3185	0.1793017921
3186	0.1792977688
3187	0.1792880922
3188	0.1792829822
3189	0.1792753691
3190	0.179270299
3191	0.1792593683
3192	0.1792498228
3193	0.1792342368
3194	0.1792205031
3195	0.179212845
3196	0.1792010936
3197	0.1791860222
3198	0.1791751602
3199	0.1791510604
3200	0.1791471982
3201	0.1791391929
3202	0.1791221067
3203	0.1791184294
3204	0.1791136254
3205	0.1791068229
3206	0.1790959122
3207	0.1790888848
3208	0.1790771784
3209	0.179071956
3210	0.179057995
3211	0.1790489042
3212	0.1790452169
3213	0.1790385768
3214	0.1790301642
3215	0.1790161795
3216	0.1790007583
3217	0.1789934087
3218	0.178977012
3219	0.1789619006
3220	0.1789481382
3221	0.1789290922
3222	0.1789128167
3223	0.1789009991
3224	0.178890914
3225	0.178870499
3226	0.1788557249
3227	0.178845049
3228	0.1788329866
3229	0.1788261116
3230	0.1788125354
3231	0.1788038817
3232	0.1787939515
3233	0.178784802
3234	0.1787702577
3235	0.1787613405
3236	0.178749709
3237	0.1787423619
3238	0.1787365524
3239	0.1787220881
3240	0.1787035717
3241	0.1786906237
3242	0.1786856373
3243	0.1786755348
3244	0.1786672746
3245	0.1786598888
3246	0.1786542666
3247	0.1786367058
3248	0.1786277336
3249	0.1786152453
3250	0.1785916514
3251	0.1785852461
3252	0.1785647861
3253	0.1785537742
3254	0.178530871
3255	0.1785255849
3256	0.1785182766
3257	0.1785121573
3258	0.1785039821
3259	0.17849149
3260	0.1784743638
3261	0.1784650669
3262	0.1784564969
3263	0.1784426821
3264	0.1784318538
3265	0.1784204884
3266	0.178415306
3267	0.1784011464
3268	0.1783948322
3269	0.1783819655
3270	0.1783732194
3271	0.1783534864
3272	0.1783306394
3273	0.1783273044
3274	0.1783169682
3275	0.1783127825
3276	0.1783045024
3277	0.1782871963
3278	0.178280901
3279	0.178275064
3280	0.1782680179
3281	0.1782570922
3282	0.1782373979
3283	0.1782307678
3284	0.1782196834
3285	0.1782012944
3286	0.178195074
3287	0.1781778604
3288	0.1781579513
3289	0.1781469444
3290	0.1781381321
3291	0.1781319416
3292	0.1781231968
3293	0.1781165767
3294	0.1780976081
3295	0.1780925518
3296	0.1780866899
3297	0.1780790717
3298	0.1780730099
3299	0.1780537416
3300	0.1780460872
3301	0.1780369639
3302	0.1780327196
3303	0.1780240272
3304	0.178015822
3305	0.1780024368
3306	0.1779964025
3307	0.1779851907
3308	0.1779753604
3309	0.1779617679
3310	0.1779534853
3311	0.1779433652
3312	0.177934859
3313	0.1779264664
3314	0.1779211066
3315	0.1779114074
3316	0.1779046486
3317	0.1778941264
3318	0.1778879721
3319	0.177878679
3320	0.177871438
3321	0.1778668914
3322	0.1778442043
3323	0.1778382587
3324	0.1778278701
3325	0.1778244001
3326	0.1778162761
3327	0.1777855099
3328	0.1777754686
3329	0.1777696266
3330	0.1777646278
3331	0.1777520308
3332	0.1777442752
3333	0.1777247758
3334	0.1777055549
3335	0.1776869661
3336	0.1776747538
3337	0.1776678814
3338	0.1776464546
3339	0.1776389314
3340	0.1776246456
3341	0.1776027417
3342	0.1775943566
3343	0.1775873493
3344	0.1775757066
3345	0.1775677299
3346	0.1775588477
3347	0.1775547982
3348	0.1775487114
3349	0.1775314603
3350	0.1775221097
3351	0.1775163152
3352	0.1775091605
3353	0.177498271
3354	0.1774898372
3355	0.1774632667
3356	0.1774570338
3357	0.1774455609
3358	0.1774288282
3359	0.1774214861
3360	0.1774157653
3361	0.1774053343
3362	0.1773970778
3363	0.1773886927
3364	0.1773846157
3365	0.1773733228
3366	0.1773680566
3367	0.1773646579
3368	0.1773591332
3369	0.1773530702
3370	0.1773381386
3371	0.1773286169
3372	0.1773231209
3373	0.1773196247
3374	0.1773166781
3375	0.1773079945
3376	0.1773021451
3377	0.177290977
3378	0.1772855697
3379	0.1772690431
3380	0.1772483833
3381	0.177229421
3382	0.177212341
3383	0.1772047004
3384	0.1771948439
3385	0.177178055
3386	0.1771693039
3387	0.1771631847
3388	0.1771513671
3389	0.1771448744
3390	0.1771365792
3391	0.1771222073
3392	0.177104158
3393	0.1770984647
3394	0.1770933997
3395	0.1770855105
3396	0.1770762698
3397	0.1770580656
3398	0.1770521375
3399	0.1770341482
3400	0.1770258243
3401	0.1770130425
3402	0.1769914046
3403	0.1769819928
3404	0.1769706174
3405	0.1769646293
3406	0.1769510106
3407	0.176947397
3408	0.1769295338
3409	0.176912695
3410	0.1768983268
3411	0.1768903077
3412	0.1768793382
3413	0.1768713791
3414	0.1768647002
3415	0.1768541804
3416	0.1768487907
3417	0.176829997
3418	0.1768236579
3419	0.1768019113
3420	0.1767940584
3421	0.176790496
3422	0.1767846753
3423	0.1767671644
3424	0.1767610451
3425	0.176752334
3426	0.1767451331
3427	0.1767395259
3428	0.1767317529
3429	0.1767264968
3430	0.1767140272
3431	0.1767068237
3432	0.1766963039
3433	0.1766887945
3434	0.1766737755
3435	0.1766667819
3436	0.1766636142
3437	0.1766556775
3438	0.1766494996
3439	0.1766387013
3440	0.1766210505
3441	0.1766035608
3442	0.17659276
3443	0.1765868256
3444	0.176581196
3445	0.1765724037
3446	0.1765580168
3447	0.1765515965
3448	0.1765371571
3449	0.1765319097
3450	0.1765282649
3451	0.1765110725
3452	0.1765055853
3453	0.1764985105
3454	0.1764865156
3455	0.1764746218
3456	0.1764670711
3457	0.1764612854
3458	0.1764537134
3459	0.1764353869
3460	0.176432173
3461	0.1764244287
3462	0.176414797
3463	0.176407972
3464	0.1763897042
3465	0.1763836849
3466	0.1763790408
3467	0.1763684161
3468	0.1763595639
3469	0.176355317
3470	0.176350899
3471	0.1763403879
3472	0.1763327136
3473	0.1763247045
3474	0.1763199754
3475	0.1763125684
3476	0.1763037436
3477	0.176286821
3478	0.1762752983
3479	0.1762606253
3480	0.1762537291
3481	0.1762484118
3482	0.176238935
3483	0.1762330106
3484	0.1762132763
3485	0.1762067699
3486	0.1762012539
3487	0.1761949136
3488	0.176190618
3489	0.1761811162
3490	0.1761748621
3491	0.1761566779
3492	0.1761500565
3493	0.1761356296
3494	0.1761249437
3495	0.1761175629
3496	0.1761114262
3497	0.176094611
3498	0.1760893112
3499	0.1760713431
3500	0.1760518225
3501	0.1760357418
3502	0.1760245375
3503	0.1760119805
3504	0.1760081533
3505	0.1759942023
3506	0.1759828032
3507	0.1759689209
3508	0.1759620159
3509	0.1759455568
3510	0.1759368782
3511	0.1759186153
3512	0.1759084228
3513	0.1758949302
3514	0.175879544
3515	0.1758692778
3516	0.1758595799
3517	0.1758478623
3518	0.1758371127
3519	0.1758209283
3520	0.1758170512
3521	0.1758059381
3522	0.1758028641
3523	0.1757970109
3524	0.175789359
3525	0.1757731285
3526	0.1757686393
3527	0.1757556625
3528	0.1757475048
3529	0.1757302999
3530	0.1757270223
3531	0.175721013
3532	0.1757134661
3533	0.1757035671
3534	0.1756958902
3535	0.1756902294
3536	0.1756798582
3537	0.1756736428
3538	0.1756687239
3539	0.175655034
3540	0.1756348076
3541	0.1756272294
3542	0.1756203857
3543	0.175616852
3544	0.1756076301
3545	0.1756031558
3546	0.1755986854
3547	0.1755902965
3548	0.1755845358
3549	0.1755675083
3550	0.1755581951
3551	0.1755535186
3552	0.1755356754
3553	0.1755286906
3554	0.1755214084
3555	0.175513458
3556	0.1755083393
3557	0.1755022175
3558	0.1754850863
3559	0.1754812217
3560	0.1754744029
3561	0.1754657893
3562	0.1754539979
3563	0.17544778
3564	0.1754445736
3565	0.1754367544
3566	0.1754297033
3567	0.1754221813
3568	0.1754152701
3569	0.1753946266
3570	0.1753869097
3571	0.1753812401
3572	0.1753732335
3573	0.1753643388
3574	0.1753583607
3575	0.1753405076
3576	0.1753316441
3577	0.1753250602
3578	0.1753071808
3579	0.1752977303
3580	0.1752890941
3581	0.1752824865
3582	0.1752747434
3583	0.1752718355
3584	0.1752644972
3585	0.1752516341
3586	0.1752399739
3587	0.1752315901
3588	0.1752272008
3589	0.1752202397
3590	0.1752015022
3591	0.175191853
3592	0.1751758873
3593	0.1751574221
3594	0.1751456008
3595	0.1751428565
3596	0.1751292653
3597	0.175112976
3598	0.1751091488
3599	0.1750999293
3600	0.1750823847
3601	0.1750695392
3602	0.1750611353
3603	0.175047313
3604	0.1750280059
3605	0.1750116854
3606	0.1750053226
3607	0.174997923
3608	0.1749848876
3609	0.1749694827
3610	0.1749541002
3611	0.1749497047
3612	0.174942851
3613	0.1749285815
3614	0.1749235552
3615	0.1749084088
3616	0.1748970209
3617	0.1748835083
3618	0.174875423
3619	0.1748637466
3620	0.1748564607
3621	0.1748449467
3622	0.1748386525
3623	0.1748335788
3624	0.1748264065
3625	0.1748193979
3626	0.1748132387
3627	0.1748078002
3628	0.1748019395
3629	0.1747869168
3630	0.1747823289
3631	0.1747796297
3632	0.1747755077
3633	0.1747703889
3634	0.1747613181
3635	0.1747561619
3636	0.1747494356
3637	0.1747378978
3638	0.1747276516
3639	0.1747222218
3640	0.1747046323
3641	0.1746914195
3642	0.1746794395
3643	0.1746627967
3644	0.174647814
3645	0.1746321455
3646	0.1746229448
3647	0.1746134742
3648	0.174594081
3649	0.1745815102
3650	0.1745732588
3651	0.1745665737
3652	0.1745588531
3653	0.174553868
3654	0.1745390327
3655	0.174533814
3656	0.1745286066
3657	0.1745119501
3658	0.1745014978
3659	0.1744958182
3660	0.1744912828
3661	0.1744801947
3662	0.1744655717
3663	0.1744503179
3664	0.1744357361
3665	0.1744283428
3666	0.1744162017
3667	0.1744058967
3668	0.1743933497
3669	0.174377364
3670	0.1743708138
3671	0.174358268
3672	0.1743492746
3673	0.1743343868
3674	0.1743248988
3675	0.1743160515
3676	0.1743090591
3677	0.1742953854
3678	0.1742875187
3679	0.1742790849
3680	0.1742624721
3681	0.1742529516
3682	0.1742420259
3683	0.174225528
3684	0.1742135456
3685	0.1742043111
3686	0.1741984204
3687	0.1741882529
3688	0.1741718312
3689	0.1741673083
3690	0.1741596277
3691	0.1741535596
3692	0.1741427401
3693	0.1741286042
3694	0.1741225924
3695	0.1741156125
3696	0.1741116267
3697	0.1741052164
3698	0.1741016953
3699	0.1740972048
3700	0.1740910393
3701	0.1740790694
3702	0.1740628363
3703	0.1740567158
3704	0.1740406001
3705	0.1740285852
3706	0.1740178606
3707	0.1740084388
3708	0.1740003872
3709	0.1739915762
3710	0.1739840629
3711	0.1739698047
3712	0.1739594248
3713	0.1739521414
3714	0.1739462482
3715	0.1739330104
3716	0.1739227792
3717	0.1739094702
3718	0.173903642
3719	0.1738940616
3720	0.1738792437
3721	0.1738650928
3722	0.1738514741
3723	0.1738361491
3724	0.1738313901
3725	0.1738175328
3726	0.1738044899
3727	0.1737961972
3728	0.1737904077
3729	0.1737846357
3730	0.1737708433
3731	0.1737615914
3732	0.1737544666
3733	0.1737431399
3734	0.1737336157
3735	0.1737177523
3736	0.1737061696
3737	0.1737026959
3738	0.1736956124
3739	0.1736898304
3740	0.1736829816
3741	0.1736721671
3742	0.1736656294
3743	0.1736496311
3744	0.1736339389
3745	0.1736272276
3746	0.1736225261
3747	0.1736167178
3748	0.1736010181
3749	0.1735966076
3750	0.1735890819
3751	0.1735756343
3752	0.1735630398
3753	0.1735517368
3754	0.1735442336
3755	0.1735406325
3756	0.1735355862
3757	0.1735296455
3758	0.1735223696
3759	0.1735139633
3760	0.1735101586
3761	0.173504524
3762	0.1734991017
3763	0.1734937432
3764	0.173476607
3765	0.1734653928
3766	0.1734611409
3767	0.1734525459
3768	0.173444658
3769	0.1734305783
3770	0.1734212527
3771	0.1734097012
3772	0.1734043863
3773	0.173398643
3774	0.1733900981
3775	0.1733766417
3776	0.1733677945
3777	0.1733562629
3778	0.1733509368
3779	0.1733413864
3780	0.1733339856
3781	0.1733283285
3782	0.1733204255
3783	0.1733086279
3784	0.173303433
3785	0.1732988526
3786	0.1732931868
3787	0.1732869439
3788	0.1732719811
3789	0.1732674982
3790	0.1732569721
3791	0.1732508179
3792	0.1732422355
3793	0.1732292013
3794	0.1732160859
3795	0.1732066604
3796	0.173195631
3797	0.1731844629
3798	0.1731792068
3799	0.1731730688
3800	0.1731666622
3801	0.1731537842
3802	0.1731401367
3803	0.1731303164
3804	0.1731232629
3805	0.1731168413
3806	0.17311187
3807	0.1731089097
3808	0.1730934186
3809	0.1730788792
3810	0.1730705116
3811	0.1730576348
3812	0.1730372923
3813	0.1730289871
3814	0.1730179615
3815	0.1730071844
3816	0.1730005293
3817	0.1729968982
3818	0.1729930211
3819	0.1729821228
3820	0.1729699418
3821	0.1729633941
3822	0.1729476581
3823	0.1729365251
3824	0.1729204094
3825	0.1728932032
3826	0.1728874686
3827	0.1728805062
3828	0.1728606146
3829	0.1728448574
3830	0.1728342215
3831	0.1728248784
3832	0.1728064032
3833	0.1727986401
3834	0.1727833514
3835	0.1727706544
3836	0.1727597874
3837	0.1727507678
3838	0.1727387666
3839	0.1727346084
3840	0.1727255863
3841	0.172716864
3842	0.1727042657
3843	0.1726999089
3844	0.1726879952
3845	0.1726804495
3846	0.172677629
3847	0.1726632271
3848	0.1726557264
3849	0.1726446907
3850	0.1726418041
3851	0.1726342234
3852	0.1726255261
3853	0.1726146803
3854	0.1726107857
3855	0.1725952671
3856	0.1725823765
3857	0.172569536
3858	0.1725601641
3859	0.1725448254
3860	0.1725398728
3861	0.1725131824
3862	0.172506185
3863	0.1724989141
3864	0.1724794209
3865	0.172475169
3866	0.1724673023
3867	0.1724566189
3868	0.1724479978
3869	0.172442212
3870	0.1724291341
3871	0.1724238792
3872	0.1724100007
3873	0.1724020128
3874	0.1723964731
3875	0.1723884003
3876	0.172373194
3877	0.1723662703
3878	0.172358581
3879	0.1723526628
3880	0.1723335081
3881	0.1723213171
3882	0.1723128383
3883	0.1723043695
3884	0.1722961643
3885	0.1722873246
3886	0.1722721819
3887	0.1722616122
3888	0.1722550395
3889	0.17224242
3890	0.1722374075
3891	0.1722303602
3892	0.1722218539
3893	0.1722134051
3894	0.1721946576
3895	0.1721866785
3896	0.1721719681
3897	0.1721645935
3898	0.1721573388
3899	0.1721521676
3900	0.1721464418
3901	0.1721396068
3902	0.1721287086
3903	0.172119037
3904	0.172104033
3905	0.1720946349
3906	0.1720874027
3907	0.1720799981
3908	0.1720769729
3909	0.1720705076
3910	0.1720604325
3911	0.1720503874
3912	0.1720460768
3913	0.1720363327
3914	0.1720232623
3915	0.1720162587
3916	0.172001948
3917	0.1719949519
3918	0.171977757
3919	0.1719654485
3920	0.1719564989
3921	0.1719503409
3922	0.171945367
3923	0.1719401546
3924	0.1719332659
3925	0.1719221429
3926	0.171903579
3927	0.1718969764
3928	0.1718901813
3929	0.1718850364
3930	0.1718783163
3931	0.1718710616
3932	0.1718660778
3933	0.1718512237
3934	0.1718468907
3935	0.1718405341
3936	0.1718325949
3937	0.1718255713
3938	0.171816453
3939	0.1718040172
3940	0.1717966426
3941	0.1717843316
3942	0.1717761077
3943	0.1717733484
3944	0.1717668894
3945	0.1717498807
3946	0.1717392397
3947	0.1717253724
3948	0.1717219237
3949	0.1717129853
3950	0.1716979726
3951	0.1716907266
3952	0.1716868382
3953	0.1716830885
3954	0.1716756277
3955	0.1716711822
3956	0.1716616455
3957	0.1716534615
3958	0.1716430904
3959	0.1716311142
3960	0.1716247863
3961	0.1716102882
3962	0.1716037405
3963	0.1715846571
3964	0.17157561
3965	0.1715635738
3966	0.1715553424
3967	0.1715504222
3968	0.1715447814
3969	0.1715381313
3970	0.1715317784
3971	0.1715262487
3972	0.1715122952
3973	0.1714959135
3974	0.1714841697
3975	0.171477953
3976	0.1714611928
3977	0.1714558817
3978	0.1714534934
3979	0.1714441378
3980	0.1714359064
3981	0.1714245959
3982	0.1714156263
3983	0.171411207
3984	0.1714026745
3985	0.1713936874
3986	0.1713803934
3987	0.1713678664
3988	0.171362579
3989	0.1713548522
3990	0.1713487591
3991	0.1713394785
3992	0.1713318478
3993	0.171323028
3994	0.171309127
3995	0.171297558
3996	0.1712888644
3997	0.1712783671
3998	0.171271772
3999	0.17126424
4000	0.1712540575
4001	0.1712443446
4002	0.1712413818
4003	0.1712278854
4004	0.1712197827
4005	0.1712035258
4006	0.1711874402
4007	0.1711815345
4008	0.1711698606
4009	0.1711631842
4010	0.1711566615
4011	0.1711472372
4012	0.1711404684
4013	0.171128827
4014	0.1711231349
4015	0.1711167758
4016	0.1711134833
4017	0.1711073465
4018	0.171102891
4019	0.1710950768
4020	0.1710860746
4021	0.1710807123
4022	0.171071659
4023	0.1710640034
4024	0.1710577242
4025	0.171047077
4026	0.1710395426
4027	0.1710293113
4028	0.171023708
4029	0.1710113333
4030	0.1710072263
4031	0.1710007286
4032	0.1709893045
4033	0.1709776143
4034	0.1709718061
4035	0.1709651672
4036	0.1709556792
4037	0.1709463036
4038	0.1709408339
4039	0.1709367856
4040	0.1709265456
4041	0.1709121199
4042	0.1709013104
4043	0.1708956271
4044	0.1708852834
4045	0.1708799049
4046	0.1708736645
4047	0.1708618769
4048	0.1708476898
4049	0.1708416018
4050	0.1708323186
4051	0.1708259483
4052	0.1708142081
4053	0.1708025217
4054	0.1707957467
4055	0.1707894638
4056	0.1707832122
4057	0.1707773515
4058	0.1707692087
4059	0.1707580282
4060	0.1707489086
4061	0.1707398603
4062	0.1707289395
4063	0.1707221108
4064	0.1707122381
4065	0.1707061788
4066	0.1707007003
4067	0.1706974564
4068	0.1706830745
4069	0.17067381
4070	0.1706691872
4071	0.170658951
4072	0.1706563066
4073	0.1706417848
4074	0.170635763
4075	0.1706279999
4076	0.1706224415
4077	0.1706180935
4078	0.1706001079
4079	0.1705933229
4080	0.1705802013
4081	0.1705649475
4082	0.1705526603
4083	0.1705396511
4084	0.1705371167
4085	0.1705301543
4086	0.1705237253
4087	0.1705147594
4088	0.1705048354
4089	0.1704977794
4090	0.1704904085
4091	0.1704793779
4092	0.1704708254
4093	0.1704654494
4094	0.1704610426
4095	0.1704507327
4096	0.1704426386
4097	0.1704368317
4098	0.1704322575
4099	0.1704212868
4100	0.170413871
4101	0.1704000374
4102	0.1703936384
4103	0.1703821718
4104	0.1703771218
4105	0.1703681359
4106	0.1703629072
4107	0.1703580633
4108	0.1703511858
4109	0.1703383003
4110	0.1703274483
4111	0.1703213702
4112	0.1703112677
4113	0.1702983609
4114	0.170287289
4115	0.1702736765
4116	0.1702669477
4117	0.1702500376
4118	0.1702448777
4119	0.1702381739
4120	0.1702277977
4121	0.1702150958
4122	0.1702070492
4123	0.1701991475
4124	0.1701926223
4125	0.170181819
4126	0.1701731267
4127	0.1701653099
4128	0.1701525056
4129	0.1701498987
4130	0.1701433023
4131	0.1701358815
4132	0.1701331685
4133	0.1701277862
4134	0.170113754
4135	0.1701099955
4136	0.1701069453
4137	0.1700928506
4138	0.1700899128
4139	0.1700762278
4140	0.1700710342
4141	0.1700566185
4142	0.1700455691
4143	0.1700350693
4144	0.1700216679
4145	0.1700032952
4146	0.1699969486
4147	0.1699718433
4148	0.1699564021
4149	0.1699475861
4150	0.1699366804
4151	0.1699282765
4152	0.1699095166
4153	0.1698987345
4154	0.169895026
4155	0.169887163
4156	0.1698802706
4157	0.1698764946
4158	0.1698603752
4159	0.1698513281
4160	0.1698469825
4161	0.169839593
4162	0.1698344905
4163	0.1698237421
4164	0.1698194602
4165	0.169804806
4166	0.1697970617
4167	0.1697908075
4168	0.1697858262
4169	0.1697778546
4170	0.1697690685
4171	0.1697513753
4172	0.1697388582
4173	0.1697275203
4174	0.1697227525
4175	0.1697171629
4176	0.1697084993
4177	0.1697004227
4178	0.1696759719
4179	0.1696646777
4180	0.1696557917
4181	0.1696447698
4182	0.1696379948
4183	0.1696307014
4184	0.1696245085
4185	0.1696175936
4186	0.1696137052
4187	0.1696022761
4188	0.1695991446
4189	0.1695904173
4190	0.169587457
4191	0.1695811179
4192	0.1695695126
4193	0.1695620769
4194	0.1695588904
4195	0.169552971
4196	0.169547956
4197	0.1695441076
4198	0.169538694
4199	0.1695289562
4200	0.1695205174
4201	0.1695169837
4202	0.169513159
4203	0.1695058632
4204	0.1694966524
4205	0.1694910728
4206	0.1694847986
4207	0.1694778412
4208	0.1694635592
4209	0.1694575999
4210	0.1694525998
4211	0.1694448929
4212	0.169438018
4213	0.1694284325
4214	0.1694198538
4215	0.1694152247
4216	0.1694119184
4217	0.1694066348
4218	0.1693962
4219	0.1693901544
4220	0.1693829472
4221	0.1693691498
4222	0.1693626072
4223	0.1693562356
4224	0.1693507384
4225	0.1693349849
4226	0.1693296614
4227	0.1693229725
4228	0.169312183
4229	0.1693041651
4230	0.169298493
4231	0.1692897957
4232	0.1692766078
4233	0.1692700826
4234	0.1692591981
4235	0.1692513539
4236	0.1692429076
4237	0.1692388881
4238	0.1692346287
4239	0.1692261424
4240	0.1692135179
4241	0.1692026597
4242	0.1691923472
4243	0.1691827505
4244	0.1691745778
4245	0.1691624205
4246	0.16914943
4247	0.1691368343
4248	0.169126653
4249	0.1691192672
4250	0.1691125009
4251	0.1690949451
4252	0.169083847
4253	0.1690809416
4254	0.1690747199
4255	0.1690718458
4256	0.1690640353
4257	0.1690591551
4258	0.1690535055
4259	0.1690428483
4260	0.1690377746
4261	0.1690330206
4262	0.1690299416
4263	0.169016048
4264	0.1690056956
4265	0.168994986
4266	0.168986486
4267	0.1689737291
4268	0.168965404
4269	0.1689608473
4270	0.1689504287
4271	0.1689427781
4272	0.1689377093
4273	0.1689281951
4274	0.1689203521
4275	0.1689143303
4276	0.1689083359
4277	0.168900052
4278	0.1688968494
4279	0.1688900369
4280	0.1688854053
4281	0.1688807324
4282	0.1688705762
4283	0.1688588023
4284	0.1688557945
4285	0.1688458968
4286	0.1688372756
4287	0.1688321969
4288	0.16882792
4289	0.1688169431
4290	0.1688107664
4291	0.1688022551
4292	0.1687939512
4293	0.1687820025
4294	0.1687674507
4295	0.1687583748
4296	0.1687529701
4297	0.1687431523
4298	0.1687291825
4299	0.1687198257
4300	0.1687137114
4301	0.16870207
4302	0.1686948728
4303	0.1686886823
4304	0.1686842393
4305	0.1686769547
4306	0.1686594126
4307	0.1686541689
4308	0.168645569
4309	0.1686284391
4310	0.1686174996
4311	0.1686120898
4312	0.1685996215
4313	0.1685870307
4314	0.1685788105
4315	0.1685696448
4316	0.1685638528
4317	0.1685580133
4318	0.1685552878
4319	0.1685516405
4320	0.1685457598
4321	0.1685283314
4322	0.1685194829
4323	0.1685136709
4324	0.1685109841
4325	0.1684958153
4326	0.1684897697
4327	0.1684856465
4328	0.1684803641
4329	0.16847403
4330	0.1684660421
4331	0.1684601602
4332	0.1684554462
4333	0.1684438922
4334	0.1684380514
4335	0.1684310491
4336	0.1684209952
4337	0.1684153281
4338	0.16840263
4339	0.1683934879
4340	0.168379808
4341	0.1683600925
